2022-10-24 17:24:00,2022-11-07 11:29:00,medium
2022-09-22 11:17:00,2022-11-07 11:29:00,full-size
2022-09-13 07:52:00,2022-11-07 11:43:00,medium
2022-09-06 16:36:00,2022-11-07 11:55:00,medium
2022-09-19 18:05:00,2022-11-07 11:56:00,class 1 truck
2022-11-07 12:00:00,2022-11-07 12:00:00,class 2 truck
2022-10-12 18:30:00,2022-11-07 12:31:00,compact
2022-11-02 18:30:00,2022-11-07 12:33:00,class 1 truck
2022-11-07 12:35:00,2022-11-07 12:35:00,compact
2022-11-07 12:53:00,2022-11-07 12:53:00,class 1 truck
2022-11-07 13:17:00,2022-11-07 13:17:00,medium
2022-09-06 15:53:00,2022-11-07 13:23:00,compact
2022-11-07 13:28:00,2022-11-07 13:28:00,compact
2022-11-07 13:51:00,2022-11-07 13:51:00,full-size
2022-09-17 11:49:00,2022-11-07 13:58:00,class 1 truck
2022-09-15 18:09:00,2022-11-07 14:06:00,compact
2022-09-19 09:27:00,2022-11-07 14:41:00,medium
2022-11-07 14:47:00,2022-11-07 14:47:00,compact
2022-10-20 13:59:00,2022-11-07 14:48:00,class 2 truck
2022-11-07 11:40:00,2022-11-07 14:53:00,class 1 truck
2022-09-18 18:30:00,2022-11-07 15:00:00,class 1 truck
2022-10-26 07:26:00,2022-11-07 15:09:00,compact
2022-10-18 10:20:00,2022-11-07 15:16:00,class 2 truck
2022-10-31 09:11:00,2022-11-07 15:17:00,medium
2022-09-13 10:46:00,2022-11-07 15:32:00,full-size
2022-11-07 16:04:00,2022-11-07 16:04:00,compact
2022-10-29 18:00:00,2022-11-07 16:06:00,compact
2022-09-22 07:47:00,2022-11-07 16:09:00,medium
2022-11-07 16:22:00,2022-11-07 16:22:00,full-size
2022-11-07 16:30:00,2022-11-07 16:30:00,class 1 truck
2022-09-05 12:32:00,2022-11-07 16:34:00,medium
2022-09-12 07:43:00,2022-11-07 16:41:00,full-size
2022-09-11 14:58:00,2022-11-07 16:47:00,class 1 truck
2022-11-02 18:30:00,2022-11-07 16:58:00,full-size
2022-10-16 18:26:00,2022-11-07 17:13:00,class 1 truck
2022-09-03 08:38:00,2022-11-07 17:21:00,compact
2022-09-14 18:30:00,2022-11-07 17:38:00,medium
2022-11-04 17:21:00,2022-11-07 17:40:00,full-size
2022-09-24 18:09:00,2022-11-07 17:57:00,full-size
2022-11-06 18:20:00,2022-11-07 18:07:00,compact
2022-11-07 18:12:00,2022-11-07 18:12:00,full-size
2022-11-07 18:17:00,2022-11-07 18:17:00,class 2 truck
2022-10-19 15:10:00,2022-11-07 18:19:00,full-size
2022-11-07 18:22:00,2022-11-07 18:22:00,full-size
2022-09-07 07:52:00,2022-11-07 18:30:00,full-size
2022-10-28 07:14:00,2022-11-07 18:30:00,compact
2022-10-31 10:41:00,2022-11-07 18:30:00,medium
2022-10-29 08:03:00,2022-11-07 18:30:00,class 1 truck
2022-09-05 18:04:00,2022-11-07 18:30:00,medium
2022-11-08 07:00:00,2022-11-08 07:00:00,medium
2022-10-28 18:30:00,2022-11-08 07:04:00,class 1 truck
2022-11-08 07:06:00,2022-11-08 07:06:00,full-size
2022-10-20 07:06:00,2022-11-08 07:06:00,medium
2022-11-08 07:07:00,2022-11-08 07:07:00,full-size
2022-09-21 17:38:00,2022-11-08 07:07:00,full-size
2022-11-06 09:25:00,2022-11-08 07:10:00,class 1 truck
2022-10-04 07:32:00,2022-11-08 07:25:00,full-size
2022-10-08 15:38:00,2022-11-08 07:27:00,class 1 truck
2022-09-08 13:43:00,2022-11-08 07:31:00,medium
2022-10-28 17:27:00,2022-11-08 07:32:00,compact
2022-11-08 07:37:00,2022-11-08 07:37:00,compact
2022-11-08 07:39:00,2022-11-08 07:39:00,medium
2022-10-27 18:30:00,2022-11-08 07:52:00,class 1 truck
2022-11-07 18:00:00,2022-11-08 07:52:00,medium
2022-11-08 07:56:00,2022-11-08 07:56:00,full-size
2022-11-08 08:16:00,2022-11-08 08:16:00,compact
2022-09-19 17:16:00,2022-11-08 08:24:00,full-size
2022-11-07 07:02:00,2022-11-08 08:25:00,class 2 truck
2022-11-08 07:24:00,2022-11-08 08:48:00,class 2 truck
2022-11-04 07:07:00,2022-11-08 08:51:00,compact
2022-09-06 07:14:00,2022-11-08 08:54:00,medium
2022-11-08 09:31:00,2022-11-08 09:31:00,class 1 truck
2022-10-20 18:02:00,2022-11-08 09:31:00,class 1 truck
2022-09-16 13:18:00,2022-11-08 09:32:00,full-size
2022-09-08 11:10:00,2022-11-08 09:45:00,compact
2022-11-08 09:46:00,2022-11-08 09:46:00,medium
2022-11-08 10:25:00,2022-11-08 10:25:00,full-size
2022-10-19 18:30:00,2022-11-08 10:25:00,medium
2022-11-06 18:30:00,2022-11-08 10:30:00,medium
2022-10-22 14:23:00,2022-11-08 10:36:00,compact
2022-11-08 10:40:00,2022-11-08 10:40:00,compact
2022-11-07 10:21:00,2022-11-08 10:54:00,compact
2022-10-19 07:02:00,2022-11-08 11:17:00,compact
2022-11-02 18:00:00,2022-11-08 11:25:00,compact
2022-11-02 18:25:00,2022-11-08 11:45:00,class 1 truck
2022-09-11 18:20:00,2022-11-08 12:04:00,class 1 truck
2022-09-24 18:30:00,2022-11-08 12:11:00,compact
2022-11-08 12:15:00,2022-11-08 12:15:00,compact
2022-11-02 07:18:00,2022-11-08 12:37:00,compact
2022-10-20 18:30:00,2022-11-08 12:38:00,class 2 truck
2022-09-29 07:32:00,2022-11-08 12:39:00,class 1 truck
2022-10-22 07:03:00,2022-11-08 12:52:00,class 2 truck
2022-09-16 18:30:00,2022-11-08 13:09:00,class 2 truck
2022-09-20 15:56:00,2022-11-08 13:22:00,medium
2022-10-05 18:30:00,2022-11-08 13:28:00,class 1 truck
2022-10-08 17:15:00,2022-11-08 13:30:00,medium
2022-09-16 07:56:00,2022-11-08 13:38:00,compact
2022-11-02 16:29:00,2022-11-08 13:41:00,full-size
2022-10-02 18:27:00,2022-11-08 13:45:00,full-size
2022-09-13 13:30:00,2022-11-08 13:59:00,medium
2022-11-08 14:05:00,2022-11-08 14:05:00,compact
2022-10-08 16:05:00,2022-11-08 14:30:00,full-size
2022-11-03 18:25:00,2022-11-08 14:39:00,compact
2022-10-13 18:20:00,2022-11-08 14:45:00,compact
2022-09-20 15:04:00,2022-11-08 15:14:00,class 2 truck
2022-11-07 15:48:00,2022-11-08 15:19:00,class 1 truck
2022-11-08 15:20:00,2022-11-08 15:20:00,medium
2022-11-03 07:39:00,2022-11-08 15:32:00,class 1 truck
2022-09-09 12:21:00,2022-11-08 15:34:00,class 1 truck
2022-10-16 18:30:00,2022-11-08 15:34:00,medium
2022-11-08 15:40:00,2022-11-08 15:40:00,compact
2022-11-08 15:57:00,2022-11-08 15:57:00,compact
2022-09-27 16:09:00,2022-11-08 16:00:00,compact
2022-10-22 07:45:00,2022-11-08 16:12:00,class 2 truck
2022-11-08 16:16:00,2022-11-08 16:16:00,full-size
2022-11-08 16:23:00,2022-11-08 16:23:00,compact
2022-10-03 10:55:00,2022-11-08 16:24:00,medium
2022-09-06 12:22:00,2022-11-08 16:32:00,class 1 truck
2022-11-06 18:02:00,2022-11-08 16:35:00,class 1 truck
2022-11-08 16:47:00,2022-11-08 16:47:00,medium
2022-11-08 16:48:00,2022-11-08 16:48:00,full-size
2022-11-08 17:12:00,2022-11-08 17:12:00,medium
2022-10-27 17:17:00,2022-11-08 17:24:00,medium
2022-10-27 09:53:00,2022-11-08 17:30:00,medium
2022-11-08 17:42:00,2022-11-08 17:42:00,medium
2022-11-08 17:43:00,2022-11-08 17:43:00,full-size
2022-10-12 07:56:00,2022-11-08 17:48:00,full-size
2022-09-05 17:49:00,2022-11-08 18:03:00,medium
2022-11-04 16:54:00,2022-11-08 18:04:00,class 1 truck
2022-09-09 07:27:00,2022-11-08 18:05:00,class 1 truck
2022-10-15 12:30:00,2022-11-08 18:10:00,class 2 truck
2022-09-10 16:51:00,2022-11-08 18:15:00,compact
2022-10-01 13:26:00,2022-11-08 18:22:00,compact
2022-11-06 09:19:00,2022-11-08 18:23:00,compact
2022-10-23 15:25:00,2022-11-08 18:30:00,medium
2022-11-07 12:45:00,2022-11-08 18:30:00,class 1 truck
2022-10-03 11:21:00,2022-11-08 18:30:00,full-size
2022-11-02 12:10:00,2022-11-09 07:05:00,compact
2022-09-14 07:35:00,2022-11-09 07:10:00,class 1 truck
2022-10-04 18:17:00,2022-11-09 07:11:00,medium
2022-11-08 07:39:00,2022-11-09 07:11:00,full-size
2022-11-06 07:53:00,2022-11-09 07:15:00,compact
2022-10-13 14:03:00,2022-11-09 07:17:00,compact
2022-11-08 18:00:00,2022-11-09 07:22:00,medium
2022-11-05 15:00:00,2022-11-09 07:27:00,medium
2022-10-20 07:15:00,2022-11-09 07:30:00,medium
2022-11-09 07:39:00,2022-11-09 07:39:00,class 2 truck
2022-10-29 07:10:00,2022-11-09 07:51:00,full-size
2022-10-12 16:51:00,2022-11-09 07:53:00,compact
2022-11-07 07:17:00,2022-11-09 07:55:00,class 1 truck
2022-10-02 12:00:00,2022-11-09 07:55:00,full-size
2022-11-09 07:57:00,2022-11-09 07:57:00,full-size
2022-10-18 18:08:00,2022-11-09 07:59:00,compact
2022-11-01 07:49:00,2022-11-09 08:13:00,full-size
2022-09-18 10:54:00,2022-11-09 08:26:00,class 2 truck
2022-10-14 07:53:00,2022-11-09 08:27:00,class 1 truck
2022-10-23 07:17:00,2022-11-09 08:27:00,full-size
2022-11-09 08:34:00,2022-11-09 08:34:00,full-size
2022-09-30 15:37:00,2022-11-09 08:46:00,compact
2022-09-14 12:35:00,2022-11-09 08:46:00,class 2 truck
2022-09-25 18:27:00,2022-11-09 09:06:00,compact
2022-11-07 07:54:00,2022-11-09 09:34:00,compact
2022-09-02 15:05:00,2022-11-09 09:35:00,class 2 truck
2022-11-05 18:16:00,2022-11-09 09:47:00,full-size
2022-11-09 10:34:00,2022-11-09 10:34:00,full-size
2022-10-07 18:30:00,2022-11-09 10:52:00,full-size
2022-09-28 18:13:00,2022-11-09 11:00:00,compact
2022-10-02 17:12:00,2022-11-09 11:18:00,class 1 truck
2022-09-06 13:24:00,2022-11-09 11:26:00,class 1 truck
2022-09-15 07:26:00,2022-11-09 11:26:00,class 1 truck
2022-10-05 07:27:00,2022-11-09 11:33:00,compact
2022-10-24 18:30:00,2022-11-09 11:39:00,full-size
2022-11-01 17:37:00,2022-11-09 11:48:00,compact
2022-11-09 11:53:00,2022-11-09 11:53:00,compact
2022-09-21 18:30:00,2022-11-09 12:18:00,medium
2022-11-09 12:22:00,2022-11-09 12:22:00,full-size
2022-11-09 12:39:00,2022-11-09 12:39:00,class 1 truck
2022-10-16 12:50:00,2022-11-09 12:41:00,class 1 truck
2022-10-26 07:35:00,2022-11-09 12:43:00,full-size
2022-10-24 09:33:00,2022-11-09 12:53:00,compact
2022-10-10 18:30:00,2022-11-09 12:54:00,class 1 truck
2022-10-16 16:04:00,2022-11-09 13:00:00,class 1 truck
2022-10-27 13:47:00,2022-11-09 13:01:00,compact
2022-10-10 18:30:00,2022-11-09 13:36:00,class 1 truck
2022-10-29 07:12:00,2022-11-09 13:56:00,compact
2022-11-09 14:02:00,2022-11-09 14:02:00,class 1 truck
2022-10-05 07:00:00,2022-11-09 14:21:00,full-size
2022-11-09 14:31:00,2022-11-09 14:31:00,compact
2022-09-17 18:30:00,2022-11-09 14:35:00,medium
2022-09-05 18:21:00,2022-11-09 14:40:00,class 2 truck
2022-10-27 18:30:00,2022-11-09 15:05:00,medium
2022-10-11 07:17:00,2022-11-09 15:07:00,compact
2022-11-09 15:08:00,2022-11-09 15:08:00,compact
2022-10-27 07:41:00,2022-11-09 15:22:00,class 1 truck
2022-09-01 18:09:00,2022-11-09 15:24:00,medium
2022-10-14 13:50:00,2022-11-09 15:31:00,medium
2022-11-07 07:43:00,2022-11-09 15:31:00,full-size
2022-09-16 09:59:00,2022-11-09 15:41:00,class 2 truck
2022-11-09 16:01:00,2022-11-09 16:01:00,medium
2022-11-09 16:13:00,2022-11-09 16:13:00,full-size
2022-10-01 12:18:00,2022-11-09 16:14:00,class 1 truck
2022-11-09 16:34:00,2022-11-09 16:34:00,full-size
2022-10-15 15:02:00,2022-11-09 16:36:00,medium
2022-11-09 13:36:00,2022-11-09 17:08:00,compact
2022-09-22 07:17:00,2022-11-09 17:11:00,class 1 truck
2022-09-25 15:29:00,2022-11-09 17:16:00,full-size
2022-11-02 17:58:00,2022-11-09 17:24:00,class 2 truck
2022-10-30 14:01:00,2022-11-09 17:25:00,full-size
2022-11-06 11:51:00,2022-11-09 17:43:00,compact
2022-11-02 18:15:00,2022-11-09 17:44:00,full-size
2022-10-24 07:44:00,2022-11-09 17:56:00,compact
2022-09-04 18:30:00,2022-11-09 17:59:00,medium
2022-09-24 18:30:00,2022-11-09 18:03:00,class 2 truck
2022-11-09 18:09:00,2022-11-09 18:09:00,medium
2022-10-27 13:11:00,2022-11-09 18:17:00,full-size
2022-11-07 18:30:00,2022-11-09 18:30:00,compact
2022-11-07 18:15:00,2022-11-09 18:30:00,class 1 truck
2022-11-09 18:30:00,2022-11-09 18:30:00,class 1 truck
2022-11-05 16:46:00,2022-11-09 18:30:00,compact
2022-09-08 13:35:00,2022-11-09 18:30:00,medium
2022-10-21 07:54:00,2022-11-09 18:30:00,class 1 truck
2022-11-07 07:23:00,2022-11-10 07:00:00,class 1 truck
2022-11-10 07:05:00,2022-11-10 07:05:00,medium
2022-11-10 07:10:00,2022-11-10 07:10:00,class 2 truck
2022-10-28 10:51:00,2022-11-10 07:17:00,class 1 truck
2022-11-03 18:13:00,2022-11-10 07:20:00,medium
2022-09-19 17:33:00,2022-11-10 07:24:00,full-size
2022-11-10 07:26:00,2022-11-10 07:26:00,medium
2022-09-30 07:11:00,2022-11-10 07:27:00,compact
2022-09-29 17:51:00,2022-11-10 07:30:00,class 1 truck
2022-11-10 07:30:00,2022-11-10 07:30:00,full-size
2022-10-27 07:27:00,2022-11-10 07:36:00,class 2 truck
2022-11-08 18:26:00,2022-11-10 07:52:00,medium
2022-09-24 17:07:00,2022-11-10 07:57:00,class 1 truck
2022-11-10 08:00:00,2022-11-10 08:00:00,class 1 truck
2022-10-03 07:38:00,2022-11-10 08:18:00,class 1 truck
2022-11-02 11:41:00,2022-11-10 09:15:00,class 1 truck
2022-09-15 07:30:00,2022-11-10 09:27:00,full-size
2022-10-04 17:32:00,2022-11-10 09:50:00,compact
2022-10-19 07:16:00,2022-11-10 09:51:00,full-size
2022-11-10 10:00:00,2022-11-10 10:00:00,class 1 truck
2022-11-10 10:06:00,2022-11-10 10:06:00,compact
2022-11-09 08:30:00,2022-11-10 10:16:00,full-size
2022-11-10 10:19:00,2022-11-10 10:19:00,class 2 truck
2022-09-30 18:01:00,2022-11-10 10:55:00,class 2 truck
2022-11-01 18:30:00,2022-11-10 11:09:00,medium
2022-09-23 18:10:00,2022-11-10 11:15:00,full-size
2022-10-26 18:30:00,2022-11-10 11:20:00,compact
2022-11-10 11:25:00,2022-11-10 11:25:00,full-size
2022-11-10 11:25:00,2022-11-10 11:25:00,compact
2022-11-10 11:32:00,2022-11-10 11:32:00,medium
2022-10-24 07:18:00,2022-11-10 11:49:00,compact
2022-10-05 13:26:00,2022-11-10 11:50:00,class 2 truck
2022-11-10 11:54:00,2022-11-10 11:54:00,class 1 truck
2022-09-19 12:42:00,2022-11-10 12:19:00,full-size
2022-09-20 13:54:00,2022-11-10 12:29:00,medium
2022-10-01 07:19:00,2022-11-10 12:35:00,compact
2022-09-02 07:35:00,2022-11-10 12:48:00,compact
2022-09-07 18:30:00,2022-11-10 12:56:00,compact
2022-11-10 12:57:00,2022-11-10 12:57:00,class 2 truck
2022-09-16 18:24:00,2022-11-10 12:59:00,medium
2022-11-10 13:08:00,2022-11-10 13:08:00,compact
2022-11-10 13:18:00,2022-11-10 13:18:00,compact
2022-09-08 18:30:00,2022-11-10 13:28:00,full-size
2022-11-08 07:52:00,2022-11-10 13:47:00,medium
2022-10-30 10:00:00,2022-11-10 13:47:00,class 1 truck
2022-10-26 07:33:00,2022-11-10 14:36:00,compact
2022-10-26 07:46:00,2022-11-10 14:45:00,compact
2022-09-27 14:01:00,2022-11-10 14:57:00,class 1 truck
2022-10-09 12:04:00,2022-11-10 15:13:00,medium
2022-11-02 14:28:00,2022-11-10 15:14:00,class 2 truck
2022-11-08 13:56:00,2022-11-10 15:18:00,compact
2022-10-29 18:23:00,2022-11-10 15:28:00,medium
2022-10-15 09:17:00,2022-11-10 15:40:00,full-size
2022-10-16 07:17:00,2022-11-10 15:56:00,class 1 truck
2022-11-10 15:58:00,2022-11-10 15:58:00,class 2 truck
2022-11-10 16:06:00,2022-11-10 16:06:00,compact
2022-09-01 09:51:00,2022-11-10 16:10:00,compact
2022-09-10 07:56:00,2022-11-10 16:15:00,full-size
2022-10-30 16:45:00,2022-11-10 16:32:00,class 1 truck
2022-10-27 14:04:00,2022-11-10 16:33:00,medium
2022-10-18 15:18:00,2022-11-10 16:50:00,full-size
2022-11-01 08:37:00,2022-11-10 16:55:00,medium
2022-11-02 16:56:00,2022-11-10 17:01:00,medium
2022-09-02 13:52:00,2022-11-10 17:26:00,compact
2022-11-10 17:29:00,2022-11-10 17:29:00,full-size
2022-10-09 16:17:00,2022-11-10 17:36:00,medium
2022-11-10 17:41:00,2022-11-10 17:41:00,medium
2022-09-17 14:31:00,2022-11-10 17:49:00,medium
2022-09-25 07:03:00,2022-11-10 17:57:00,medium
2022-09-09 07:23:00,2022-11-10 18:00:00,compact
2022-10-16 07:03:00,2022-11-10 18:00:00,compact
2022-11-09 17:17:00,2022-11-10 18:13:00,compact
2022-10-29 18:30:00,2022-11-10 18:18:00,medium
2022-11-10 18:22:00,2022-11-10 18:22:00,medium
2022-09-01 09:46:00,2022-11-10 18:28:00,medium
2022-09-04 15:42:00,2022-11-10 18:29:00,compact
2022-09-22 09:22:00,2022-11-10 18:29:00,full-size
2022-11-02 18:00:00,2022-11-10 18:30:00,class 1 truck
2022-11-09 18:23:00,2022-11-10 18:30:00,compact
2022-11-04 12:14:00,2022-11-10 18:30:00,class 1 truck
2022-09-22 15:16:00,2022-11-10 18:30:00,full-size
2022-09-06 16:09:00,2022-11-11 07:00:00,medium
2022-10-09 18:01:00,2022-11-11 07:03:00,medium
2022-10-22 18:30:00,2022-11-11 07:07:00,compact
2022-11-11 07:13:00,2022-11-11 07:13:00,medium
2022-09-03 12:54:00,2022-11-11 07:16:00,full-size
2022-10-31 14:25:00,2022-11-11 07:19:00,class 1 truck
2022-11-01 15:30:00,2022-11-11 07:19:00,class 1 truck
2022-11-04 10:27:00,2022-11-11 07:24:00,compact
2022-09-12 18:02:00,2022-11-11 07:28:00,medium
2022-11-11 07:32:00,2022-11-11 07:32:00,class 1 truck
2022-11-10 07:31:00,2022-11-11 07:38:00,medium
2022-10-23 07:07:00,2022-11-11 07:44:00,class 1 truck
2022-09-03 07:54:00,2022-11-11 07:44:00,class 1 truck
2022-10-19 17:30:00,2022-11-11 07:45:00,full-size
2022-10-31 07:37:00,2022-11-11 07:46:00,full-size
2022-09-19 18:00:00,2022-11-11 07:55:00,compact
2022-11-11 07:58:00,2022-11-11 07:58:00,compact
2022-11-04 07:01:00,2022-11-11 08:27:00,full-size
2022-10-23 07:13:00,2022-11-11 08:28:00,medium
2022-09-06 15:39:00,2022-11-11 08:29:00,compact
2022-09-07 07:27:00,2022-11-11 08:46:00,compact
2022-09-01 17:40:00,2022-11-11 09:08:00,full-size
2022-11-08 17:29:00,2022-11-11 09:09:00,compact
2022-10-03 18:30:00,2022-11-11 09:13:00,medium
2022-10-13 12:56:00,2022-11-11 09:13:00,full-size
2022-09-12 07:48:00,2022-11-11 09:30:00,full-size
2022-09-04 16:46:00,2022-11-11 09:35:00,compact
2022-11-11 09:42:00,2022-11-11 09:42:00,class 1 truck
2022-11-11 09:49:00,2022-11-11 09:49:00,full-size
2022-11-11 09:53:00,2022-11-11 09:53:00,class 2 truck
2022-11-01 11:09:00,2022-11-11 09:57:00,class 2 truck
2022-10-17 09:13:00,2022-11-11 09:58:00,class 2 truck
2022-09-20 10:36:00,2022-11-11 10:12:00,compact
2022-10-08 07:44:00,2022-11-11 10:47:00,class 1 truck
2022-09-02 18:30:00,2022-11-11 10:51:00,full-size
2022-10-23 18:30:00,2022-11-11 11:09:00,medium
2022-10-26 07:09:00,2022-11-11 11:20:00,class 1 truck
2022-10-11 09:49:00,2022-11-11 11:34:00,compact
2022-09-04 07:26:00,2022-11-11 11:39:00,full-size
2022-09-21 07:10:00,2022-11-11 11:56:00,class 2 truck
2022-11-11 12:17:00,2022-11-11 12:17:00,class 1 truck
2022-09-13 07:36:00,2022-11-11 12:22:00,compact
2022-09-13 18:30:00,2022-11-11 12:27:00,compact
2022-10-07 07:26:00,2022-11-11 12:38:00,full-size
2022-10-12 18:09:00,2022-11-11 12:49:00,class 2 truck
2022-10-25 14:07:00,2022-11-11 13:00:00,class 1 truck
2022-11-11 13:01:00,2022-11-11 13:01:00,compact
2022-10-12 09:24:00,2022-11-11 13:02:00,full-size
2022-09-20 16:11:00,2022-11-11 13:08:00,compact
2022-10-04 18:30:00,2022-11-11 13:33:00,compact
2022-09-23 15:59:00,2022-11-11 13:51:00,full-size
2022-11-11 13:52:00,2022-11-11 13:52:00,medium
2022-10-28 07:06:00,2022-11-11 14:06:00,medium
2022-09-23 13:03:00,2022-11-11 14:17:00,full-size
2022-11-11 14:35:00,2022-11-11 14:35:00,compact
2022-11-03 18:30:00,2022-11-11 14:51:00,compact
2022-11-07 18:30:00,2022-11-11 14:54:00,medium
2022-11-11 14:56:00,2022-11-11 14:56:00,medium
2022-09-20 18:30:00,2022-11-11 14:58:00,medium
2022-10-13 18:30:00,2022-11-11 15:00:00,compact
2022-09-30 17:07:00,2022-11-11 15:05:00,class 1 truck
2022-11-11 15:11:00,2022-11-11 15:11:00,class 1 truck
2022-10-31 18:28:00,2022-11-11 15:11:00,class 2 truck
2022-10-05 09:45:00,2022-11-11 15:27:00,medium
2022-10-05 18:30:00,2022-11-11 15:29:00,class 1 truck
2022-10-20 10:17:00,2022-11-11 15:43:00,class 1 truck
2022-09-14 15:06:00,2022-11-11 15:49:00,compact
2022-10-18 07:31:00,2022-11-11 15:54:00,full-size
2022-11-08 14:44:00,2022-11-11 16:03:00,compact
2022-09-24 08:22:00,2022-11-11 16:05:00,compact
2022-10-21 09:30:00,2022-11-11 16:11:00,compact
2022-10-02 14:03:00,2022-11-11 16:32:00,class 1 truck
2022-09-14 08:38:00,2022-11-11 16:33:00,full-size
2022-10-17 07:24:00,2022-11-11 16:35:00,medium
2022-11-11 16:40:00,2022-11-11 16:40:00,full-size
2022-11-11 16:42:00,2022-11-11 16:42:00,medium
2022-09-12 08:27:00,2022-11-11 16:42:00,full-size
2022-09-24 11:31:00,2022-11-11 17:07:00,compact
2022-11-06 07:31:00,2022-11-11 17:10:00,compact
2022-11-11 17:17:00,2022-11-11 17:17:00,full-size
2022-11-04 07:59:00,2022-11-11 17:28:00,full-size
2022-09-03 07:40:00,2022-11-11 17:28:00,full-size
2022-10-20 18:16:00,2022-11-11 17:37:00,full-size
2022-11-11 17:48:00,2022-11-11 17:48:00,compact
2022-10-15 07:41:00,2022-11-11 17:53:00,medium
2022-10-07 18:22:00,2022-11-11 17:56:00,compact
2022-09-03 09:41:00,2022-11-11 18:05:00,full-size
2022-10-30 07:14:00,2022-11-11 18:09:00,compact
2022-11-08 13:48:00,2022-11-11 18:27:00,medium
2022-10-28 07:42:00,2022-11-11 18:30:00,class 1 truck
2022-11-11 18:30:00,2022-11-11 18:30:00,medium
2022-10-16 18:20:00,2022-11-11 18:30:00,compact
2022-10-26 07:54:00,2022-11-11 18:30:00,class 1 truck
2022-11-11 18:30:00,2022-11-11 18:30:00,compact
2022-10-16 18:30:00,2022-11-11 18:30:00,full-size
2022-10-11 10:53:00,2022-11-11 18:30:00,class 1 truck
2022-11-12 07:00:00,2022-11-12 07:00:00,full-size
2022-11-11 07:01:00,2022-11-12 07:01:00,full-size
2022-09-19 15:59:00,2022-11-12 07:02:00,full-size
2022-09-18 18:30:00,2022-11-12 07:04:00,compact
2022-10-19 14:53:00,2022-11-12 07:08:00,compact
2022-11-12 07:08:00,2022-11-12 07:08:00,compact
2022-10-02 07:04:00,2022-11-12 07:23:00,compact
2022-11-12 07:24:00,2022-11-12 07:24:00,medium
2022-11-09 15:00:00,2022-11-12 07:27:00,class 1 truck
2022-11-12 07:31:00,2022-11-12 07:31:00,medium
2022-10-05 11:00:00,2022-11-12 07:33:00,class 2 truck
2022-11-12 07:40:00,2022-11-12 07:40:00,full-size
2022-11-12 07:44:00,2022-11-12 07:44:00,class 2 truck
2022-10-29 18:30:00,2022-11-12 07:48:00,compact
2022-11-12 07:54:00,2022-11-12 07:54:00,class 1 truck
2022-11-01 07:04:00,2022-11-12 07:56:00,full-size
2022-09-12 18:27:00,2022-11-12 07:56:00,medium
2022-11-12 07:58:00,2022-11-12 07:58:00,medium
2022-10-17 12:38:00,2022-11-12 08:23:00,compact
2022-11-09 18:07:00,2022-11-12 08:24:00,compact
2022-10-17 16:52:00,2022-11-12 08:27:00,compact
2022-10-26 13:50:00,2022-11-12 08:28:00,compact
2022-09-22 11:32:00,2022-11-12 08:39:00,compact
2022-11-12 08:48:00,2022-11-12 08:48:00,full-size
2022-11-07 18:30:00,2022-11-12 08:58:00,full-size
2022-10-06 09:36:00,2022-11-12 09:07:00,class 1 truck
2022-11-12 09:11:00,2022-11-12 09:11:00,class 2 truck
2022-11-12 09:13:00,2022-11-12 09:13:00,full-size
2022-10-20 17:54:00,2022-11-12 09:13:00,medium
2022-10-18 14:31:00,2022-11-12 09:25:00,compact
2022-09-29 07:25:00,2022-11-12 09:27:00,medium
2022-09-15 07:56:00,2022-11-12 09:41:00,medium
2022-09-08 17:21:00,2022-11-12 10:02:00,full-size
2022-11-12 10:10:00,2022-11-12 10:10:00,medium
2022-09-15 12:35:00,2022-11-12 10:32:00,class 1 truck
2022-10-24 09:01:00,2022-11-12 10:33:00,medium
2022-10-15 18:04:00,2022-11-12 10:42:00,medium
2022-10-10 18:02:00,2022-11-12 10:49:00,full-size
2022-11-12 10:51:00,2022-11-12 10:51:00,medium
2022-10-03 16:31:00,2022-11-12 10:53:00,full-size
2022-09-02 11:55:00,2022-11-12 11:02:00,compact
2022-09-17 18:30:00,2022-11-12 11:04:00,compact
2022-09-26 07:44:00,2022-11-12 11:28:00,medium
2022-11-12 11:41:00,2022-11-12 11:41:00,class 2 truck
2022-09-30 15:23:00,2022-11-12 12:15:00,full-size
2022-11-12 12:28:00,2022-11-12 12:28:00,medium
2022-09-07 07:40:00,2022-11-12 12:47:00,full-size
2022-09-28 18:06:00,2022-11-12 12:57:00,medium
2022-11-10 07:16:00,2022-11-12 13:17:00,compact
2022-11-12 13:20:00,2022-11-12 13:20:00,class 2 truck
2022-09-20 09:46:00,2022-11-12 13:45:00,compact
2022-11-11 18:30:00,2022-11-12 13:48:00,full-size
2022-11-05 11:18:00,2022-11-12 13:52:00,compact
2022-11-10 07:24:00,2022-11-12 13:55:00,full-size
2022-09-27 18:29:00,2022-11-12 14:01:00,class 1 truck
2022-09-26 18:30:00,2022-11-12 14:02:00,medium
2022-11-12 14:10:00,2022-11-12 14:10:00,class 2 truck
2022-09-22 07:03:00,2022-11-12 14:59:00,medium
2022-09-10 18:30:00,2022-11-12 15:16:00,class 1 truck
2022-11-12 15:22:00,2022-11-12 15:22:00,compact
2022-11-12 15:34:00,2022-11-12 15:34:00,compact
2022-10-21 15:40:00,2022-11-12 15:38:00,medium
2022-09-17 14:06:00,2022-11-12 15:39:00,medium
